EmployeeID,JobLevel,Department,MonthlyIncome,,,
3465,1,Research & Development,183000,,,
3466,1,Sales,52570,,,
3467,1,Research & Development,63490,,,
3468,1,Sales,48690,,,
3469,2,Sales,99850,,,
3470,3,Research & Development,36970,,,
3471,2,Research & Development,74570,,,
3472,2,Research & Development,21190,,,
3473,4,Sales,39830,,,
3474,3,Sales,61180,,,
3475,1,Research & Development,62140,,,
3476,2,Human Resources,63470,,,
3477,1,Sales,115100,,,
3478,4,Research & Development,71430,,,
3479,2,Human Resources,82680,,,
3480,2,Sales,80950,,,
3481,4,Research & Development,29040,,,
3482,4,Research & Development,60320,,,
3483,2,Research & Development,29760,,,
3484,2,Research & Development,159920,,,
3485,2,Sales,46490,,,
3486,2,Sales,26960,,,
3487,2,Sales,23700,,,
3488,2,Research & Development,125040,,,
3489,1,Sales,59740,,,
3490,1,Research & Development,47360,,,
3491,4,Research & Development,52960,,,
3492,4,Human Resources,67810,,,
3493,3,Research & Development,21740,,,
3494,1,Research & Development,66530,,,
3495,2,Research & Development,96990,,,
3496,2,Sales,67550,,,
3497,1,Research & Development,22130,,,
3498,1,Research & Development,26100,,,
3499,1,Research & Development,28510,,,
3500,3,Research & Development,34520,,,
3501,1,Research & Development,52580,,,
3502,1,Sales,93550,,,
3503,1,Research & Development,104960,,,
3504,1,Sales,63800,,,
3505,2,Sales,26570,,,
3506,3,Research & Development,27160,,,
3507,1,Sales,22010,,,
3508,2,Sales,65400,,,
3509,1,Research & Development,38160,,,
3510,1,Sales,52530,,,
3511,3,Research & Development,109650,,,
3512,1,Research & Development,49360,,,
3513,2,Research & Development,25430,,,
3514,1,Sales,53040,,,
3515,3,Research & Development,166590,,,
3516,1,Research & Development,42600,,,
3517,2,Sales,24760,,,
3518,3,Research & Development,31020,,,
3519,1,Research & Development,22440,,,
3520,4,Research & Development,75960,,,
3521,1,Sales,22850,,,
3522,4,Research & Development,30340,,,
3523,1,Research & Development,57150,,,
3524,1,Sales,25760,,,
3525,2,Research & Development,41970,,,
3526,2,Research & Development,143360,,,
3527,1,Research & Development,34480,,,
3528,2,Research & Development,194060,,,
3529,2,Research & Development,65380,,,
3530,1,Research & Development,43060,,,
3531,2,Research & Development,22580,,,
3532,3,Sales,45220,,,
3533,2,Research & Development,44870,,,
3534,2,Research & Development,44490,,,
3535,1,Research & Development,22180,,,
3536,2,Research & Development,191970,,,
3537,2,Research & Development,132120,,,
3538,3,Research & Development,65770,,,
3539,5,Research & Development,83920,,,
3540,3,Human Resources,45580,,,
3541,1,Research & Development,40310,,,
3542,1,Research & Development,79690,,,
3543,1,Research & Development,26540,,,
3544,2,Research & Development,165550,,,
3545,1,Research & Development,45560,,,
3546,1,Research & Development,60910,,,
3547,2,Research & Development,195660,,,
3548,3,Sales,48100,,,
3549,1,Sales,45230,,,
3550,2,Research & Development,32020,,,
3551,2,Research & Development,23510,,,
3552,3,Research & Development,17020,,,
3553,1,Sales,180410,,,
3554,3,Human Resources,28860,,,
3555,1,Research & Development,20970,,,
3556,2,Research & Development,119350,,,
3557,1,Sales,25460,,,
3558,2,Research & Development,25640,,,
3559,1,Research & Development,84120,,,
3560,1,Sales,141180,,,
3561,5,Research & Development,170460,,,
3562,2,Sales,25640,,,
3563,1,Sales,102660,,,
3564,2,Research & Development,50700,,,
3565,4,Sales,178610,,,
3566,1,Sales,42300,,,
3567,2,Research & Development,37800,,,
3568,1,Research & Development,27680,,,
3569,1,Sales,90710,,,
3570,1,Human Resources,106480,,,
3571,2,Research & Development,136100,,,
3572,3,Research & Development,34080,,,
3573,2,Research & Development,29830,,,
3574,5,Human Resources,76320,,,
3575,3,Sales,98240,,,
3576,1,Research & Development,99500,,,
3577,2,Research & Development,20930,,,
3578,2,Research & Development,99800,,,
3579,1,Sales,38940,,,
3580,1,Research & Development,40510,,,
3581,3,Research & Development,168350,,,
3582,2,Sales,62300,,,
3583,1,Sales,47170,,,
3584,2,Research & Development,132370,,,
3585,2,Research & Development,37550,,,
3586,1,Sales,65820,,,
3587,2,Sales,74060,,,
3588,2,Research & Development,48050,,,
3589,2,Sales,27410,,,
3590,1,Research & Development,42620,,,
3591,2,Research & Development,161840,,,
3592,3,Sales,115570,,,
3593,3,Sales,18780,,,
3594,1,Research & Development,109320,,,
3595,2,Human Resources,68110,,,
3596,2,Human Resources,43060,,,
3597,2,Research & Development,48590,,,
3598,4,Research & Development,53370,,,
3599,1,Research & Development,23400,,,
3600,3,Sales,74910,,,
3601,2,Research & Development,105270,,,
3602,2,Research & Development,165950,,,
3603,3,Sales,88340,,,
3604,1,Research & Development,55770,,,
3605,2,Research & Development,47070,,,
3606,2,Sales,24000,,,
3607,4,Research & Development,98240,,,
3608,1,Research & Development,64470,,,
3609,1,Research & Development,195020,,,
3610,1,Research & Development,27250,,,
3611,2,Research & Development,62720,,,
3612,2,Research & Development,21270,,,
3613,2,Sales,182000,,,
3614,1,Research & Development,20960,,,
3615,1,Research & Development,28860,,,
3616,2,Sales,20330,,,
3617,1,Research & Development,36220,,,
3618,1,Research & Development,42330,,,
3619,3,Research & Development,36810,,,
3620,1,Sales,54600,,,
3621,2,Research & Development,21870,,,
3622,1,Research & Development,96020,,,
3623,2,Research & Development,28360,,,
3624,4,Sales,40890,,,
3625,2,Sales,166270,,,
3626,1,Sales,26190,,,
3627,5,Research & Development,56790,,,
3628,5,Research & Development,154020,,,
3629,1,Sales,59850,,,
3630,3,Research & Development,25790,,,
3631,1,Research & Development,30410,,,
3632,2,Research & Development,34470,,,
3633,1,Research & Development,195130,,,
3634,1,Sales,27730,,,
3635,1,Research & Development,71040,,,
3636,1,Sales,63220,,,
3637,2,Research & Development,20830,,,
3638,2,Sales,83810,,,
3639,3,Sales,26910,,,
3640,1,Research & Development,42860,,,
3641,2,Research & Development,26590,,,
3642,2,Sales,94340,,,
3643,2,Sales,55610,,,
3644,2,Sales,66460,,,
3645,4,Sales,77250,,,
3646,1,Sales,107250,,,
3647,2,Sales,88470,,,
3648,4,Research & Development,20450,,,
3649,2,Sales,10090,,,
3650,1,Research & Development,33480,,,
3651,1,Sales,12810,,,
3652,2,Research & Development,28190,,,
3653,2,Research & Development,48510,,,
3654,3,Research & Development,40280,,,
3655,2,Research & Development,27200,,,
3656,2,Research & Development,81200,,,
3657,1,Research & Development,46470,,,
3658,1,Research & Development,46800,,,
3659,2,Research & Development,32210,,,
3660,2,Sales,86210,,,
3661,2,Research & Development,45770,,,
3662,1,Research & Development,45530,,,
3663,2,Research & Development,53960,,,
3664,1,Research & Development,67960,,,
3665,2,Research & Development,76250,,,
3666,2,Research & Development,74120,,,
3667,2,Research & Development,111590,,,
3668,2,Research & Development,49600,,,
3669,2,Research & Development,104750,,,
3670,2,Research & Development,148140,,,
3671,4,Research & Development,191410,,,
3672,1,Research & Development,54050,,,
3673,1,Research & Development,87930,,,
3674,5,Research & Development,191890,,,
3675,2,Research & Development,38750,,,
3676,1,Research & Development,22160,,,
3677,2,Research & Development,117130,,,
3678,1,Research & Development,78610,,,
3679,1,Research & Development,37080,,,
3680,1,Research & Development,137700,,,
3681,3,Research & Development,53040,,,
3682,3,Sales,26420,,,
3683,1,Research & Development,27590,,,
3684,2,Research & Development,68040,,,
3685,2,Research & Development,61420,,,
3686,2,Research & Development,25000,,,
3687,1,Research & Development,63890,,,
3688,1,Sales,111030,,,
3689,2,Sales,23420,,,
3690,2,Sales,68110,,,
3691,2,Sales,22970,,,
3692,2,Sales,24500,,,
3693,3,Research & Development,50930,,,
3694,2,Research & Development,53090,,,
3695,2,Sales,30570,,,
3696,3,Sales,51210,,,
3697,1,Research & Development,168560,,,
3698,5,Sales,26860,,,
3699,1,Sales,61800,,,
3700,4,Human Resources,66320,,,
3701,2,Sales,35050,,,
3702,3,Research & Development,63970,,,
3703,2,Research & Development,62740,,,
3704,2,Sales,198590,,,
3705,1,Sales,75870,,,
3706,2,Research & Development,42580,,,
3707,2,Research & Development,43640,,,
3708,1,Research & Development,43350,,,
3709,1,Sales,53260,,,
3710,1,Research & Development,32800,,,
3711,3,Research & Development,54850,,,
3712,1,Sales,43420,,,
3713,2,Research & Development,27820,,,
3714,1,Research & Development,59800,,,
3715,2,Research & Development,43810,,,
3716,2,Sales,25720,,,
3717,1,Sales,38330,,,
3718,3,Research & Development,42440,,,
3719,1,Research & Development,65000,,,
3720,1,Research & Development,184300,,,
3721,2,Research & Development,16010,,,
3722,2,Research & Development,26940,,,
3723,1,Research & Development,31490,,,
3724,1,Research & Development,176390,,,
3725,1,Research & Development,23190,,,
3726,2,Research & Development,116910,,,
3727,3,Research & Development,53240,,,
3728,3,Research & Development,167520,,,
3729,3,Research & Development,52280,,,
3730,2,Human Resources,27000,,,
3731,1,Research & Development,192460,,,
3732,1,Sales,25060,,,
3733,1,Research & Development,60620,,,
3734,5,Research & Development,43820,,,
3735,1,Research & Development,21430,,,
3736,3,Sales,61620,,,
3737,2,Research & Development,50940,,,
3738,2,Research & Development,68770,,,
3739,1,Research & Development,22740,,,
3740,5,Research & Development,44340,,,
3741,1,Research & Development,62880,,,
3742,4,Sales,25530,,,
3743,2,Sales,76540,,,
3744,2,Research & Development,51600,,,
3745,2,Research & Development,171590,,,
3746,1,Sales,128080,,,
3747,3,Research & Development,102210,,,
3748,2,Sales,47790,,,
3749,2,Research & Development,37370,,,
3750,2,Research & Development,23660,,,
3751,2,Sales,17060,,,
3752,1,Sales,163070,,,
3753,2,Research & Development,59330,,,
3754,1,Research & Development,34240,,,
3755,1,Research & Development,40370,,,
3756,2,Research & Development,25590,,,
3757,1,Research & Development,62010,,,
3758,3,Research & Development,44030,,,
3759,4,Sales,37610,,,
3760,2,Research & Development,109340,,,
3761,1,Sales,107610,,,
3762,2,Sales,51750,,,
3763,3,Research & Development,138260,,,
3764,2,Research & Development,63340,,,
3765,2,Research & Development,49360,,,
3766,2,Research & Development,47750,,,
3767,2,Human Resources,28180,,,
3768,2,Research & Development,25150,,,
3769,1,Research & Development,23420,,,
3770,1,Sales,41940,,,
3771,1,Research & Development,106850,,,
3772,1,Research & Development,20220,,,
3773,1,Research & Development,23140,,,
3774,1,Research & Development,42560,,,
3775,3,Sales,35800,,,
3776,2,Human Resources,31620,,,
3777,1,Sales,65240,,,
3778,2,Research & Development,28990,,,
3779,1,Sales,52310,,,
3780,1,Sales,23560,,,
3781,1,Research & Development,28000,,,
3782,3,Research & Development,118360,,,
3783,1,Research & Development,109030,,,
3784,1,Research & Development,29730,,,
3785,4,Sales,142750,,,
3786,1,Research & Development,55620,,,
3787,2,Research & Development,45370,,,
3788,1,Research & Development,76420,,,
3789,3,Research & Development,179240,,,
3790,1,Sales,52040,,,
3791,1,Sales,22770,,,
3792,5,Research & Development,27950,,,
3793,1,Research & Development,25320,,,
3794,2,Research & Development,25590,,,
3795,3,Research & Development,49080,,,
3796,5,Research & Development,23800,,,
3797,1,Research & Development,47650,,,
3798,2,Research & Development,20440,,,
3799,1,Research & Development,26930,,,
3800,2,Research & Development,65860,,,
3801,1,Research & Development,32940,,,
3802,1,Sales,41710,,,
3803,1,Research & Development,27780,,,
3804,1,Human Resources,23770,,,
3805,1,Research & Development,24040,,,
3806,2,Sales,23180,,,
3807,1,Sales,20080,,,
3808,1,Research & Development,62440,,,
3809,1,Research & Development,27990,,,
3810,3,Research & Development,105520,,,
3811,2,Sales,23290,,,
3812,5,Research & Development,40140,,,
3813,2,Sales,74030,,,
3814,1,Research & Development,22590,,,
3815,2,Research & Development,69320,,,
3816,1,Research & Development,46780,,,
3817,3,Sales,135820,,,
3818,1,Research & Development,23320,,,
3819,2,Human Resources,24130,,,
3820,3,Sales,97050,,,
3821,2,Research & Development,42940,,,
3822,3,Research & Development,47210,,,
3823,3,Research & Development,25190,,,
3824,1,Research & Development,21210,,,
3825,2,Sales,29730,,,
3826,2,Sales,58550,,,
3827,2,Research & Development,36170,,,
3828,2,Research & Development,67250,,,
3829,5,Sales,103250,,,
3830,3,Research & Development,69490,,,
3831,3,Research & Development,106090,,,
3832,4,Research & Development,44470,,,
3833,2,Research & Development,21570,,,
3834,3,Research & Development,46010,,,
3835,1,Research & Development,170990,,,
3836,1,Research & Development,24790,,,
3837,2,Research & Development,148520,,,
3838,1,Sales,72640,,,
3839,1,Research & Development,56660,,,
3840,2,Research & Development,78230,,,
3841,1,Research & Development,78800,,,
3842,2,Research & Development,131940,,,
3843,2,Research & Development,50670,,,
3844,3,Research & Development,50790,,,
3845,3,Research & Development,23210,,,
3846,2,Research & Development,174440,,,
3847,2,Research & Development,24040,,,
3848,1,Sales,34520,,,
3849,3,Sales,22700,,,
3850,2,Research & Development,173990,,,
3851,2,Research & Development,54880,,,
3852,3,Sales,194190,,,
3853,1,Research & Development,28110,,,
3854,1,Sales,36330,,,
3855,2,Research & Development,41630,,,
3856,3,Research & Development,21320,,,
3857,4,Sales,139730,,,
3858,2,Sales,26840,,,
3859,2,Sales,108450,,,
3860,3,Research & Development,43770,,,
3861,2,Research & Development,37430,,,
3862,3,Research & Development,41480,,,
3863,2,Research & Development,10510,,,
3864,2,Human Resources,107390,,,
3865,4,Research & Development,103880,,,
3866,2,Research & Development,114160,,,
3867,1,Sales,26000,,,
3868,1,Research & Development,24220,,,
3869,1,Research & Development,54720,,,
3870,2,Research & Development,24510,,,
3871,2,Research & Development,42400,,,
3872,5,Research & Development,109990,,,
3873,5,Research & Development,50030,,,
3874,2,Research & Development,127420,,,
3875,1,Research & Development,42270,,,
3876,1,Sales,39170,,,
3877,3,Research & Development,183030,,,
3878,2,Research & Development,23800,,,
3879,4,Research & Development,137260,,,
3880,1,Research & Development,47770,,,
3881,2,Research & Development,63850,,,
3882,3,Research & Development,199730,,,
3883,3,Research & Development,68610,,,
3884,3,Human Resources,49690,,,
3885,1,Research & Development,198450,,,
3886,4,Research & Development,133200,,,
3887,1,Sales,63470,,,
3888,2,Sales,27430,,,
3889,1,Research & Development,108800,,,
3890,5,Research & Development,23420,,,
3891,2,Sales,176500,,,
3892,1,Sales,40250,,,
3893,3,Sales,97250,,,
3894,1,Research & Development,119040,,,
3895,1,Research & Development,21770,,,
3896,2,Research & Development,75250,,,
3897,1,Human Resources,48340,,,
3898,3,Research & Development,20420,,,
3899,2,Research & Development,22200,,,
3900,3,Research & Development,10520,,,
3901,1,Sales,28210,,,
3902,2,Research & Development,192370,,,
3903,3,Human Resources,41070,,,
3904,2,Sales,83960,,,
3905,2,Sales,20070,,,
3906,2,Research & Development,196270,,,
3907,1,Research & Development,106860,,,
3908,1,Research & Development,29420,,,
3909,2,Sales,88580,,,
3910,1,Research & Development,167560,,,
3911,2,Sales,107980,,,
3912,1,Research & Development,23230,,,
3913,1,Research & Development,14160,,,
3914,4,Research & Development,46150,,,
3915,1,Sales,24610,,,
3916,1,Sales,87220,,,
3917,2,Research & Development,39550,,,
3918,3,Research & Development,99570,,,
3919,2,Research & Development,33760,,,
3920,2,Research & Development,88230,,,
3921,3,Sales,103220,,,
3922,2,Sales,46210,,,
3923,2,Research & Development,109760,,,
3924,1,Research & Development,36600,,,
3925,3,Sales,104820,,,
3926,1,Research & Development,71190,,,
3927,1,Sales,95820,,,
3928,1,Sales,45080,,,
3929,1,Research & Development,22070,,,
3930,3,Research & Development,77560,,,
3931,1,Sales,66940,,,
3932,5,Sales,36910,,,
3933,1,Research & Development,23770,,,
3934,3,Sales,23130,,,
3935,2,Research & Development,176650,,,
3936,1,Research & Development,25960,,,
3937,1,Sales,47280,,,
3938,1,Research & Development,43020,,,
3939,1,Research & Development,29790,,,
3940,2,Human Resources,168850,,,
3941,2,Research & Development,55930,,,
3942,1,Research & Development,104450,,,
3943,1,Research & Development,87400,,,
3944,1,Research & Development,25140,,,
3945,3,Research & Development,76550,,,
3946,1,Human Resources,174650,,,
3947,1,Research & Development,73510,,,
3948,1,Research & Development,108200,,,
3949,1,Research & Development,121690,,,
3950,1,Research & Development,196260,,,
3951,2,Research & Development,20700,,,
3952,1,Sales,67820,,,
3953,5,Sales,77790,,,
3954,5,Sales,27910,,,
3955,2,Research & Development,32010,,,
3956,4,Research & Development,49680,,,
3957,5,Research & Development,131200,,,
3958,1,Research & Development,40330,,,
3959,2,Research & Development,32910,,,
3960,1,Sales,42720,,,
3961,4,Research & Development,50560,,,
3962,1,Sales,28440,,,
3963,2,Research & Development,27030,,,
3964,2,Research & Development,19040,,,
3965,2,Research & Development,82240,,,
3966,2,Sales,47660,,,
3967,2,Sales,26100,,,
3968,2,Research & Development,57310,,,
3969,1,Research & Development,25390,,,
3970,2,Research & Development,57140,,,
3971,2,Sales,43230,,,
3972,3,Sales,73360,,,
3973,1,Research & Development,134990,,,
3974,1,Research & Development,137580,,,
3975,2,Research & Development,51550,,,
3976,3,Human Resources,22580,,,
3977,3,Research & Development,35970,,,
3978,3,Research & Development,25150,,,
3979,2,Sales,44200,,,
3980,3,Human Resources,65780,,,
3981,1,Research & Development,44220,,,
3982,3,Sales,102740,,,
3983,2,Research & Development,53430,,,
3984,1,Research & Development,23760,,,
3985,3,Research & Development,53460,,,
3986,2,Research & Development,28270,,,
3987,2,Research & Development,199430,,,
3988,1,Sales,31310,,,
3989,3,Sales,25520,,,
3990,3,Sales,44770,,,
3991,2,Research & Development,64740,,,
3992,1,Sales,30330,,,
3993,1,Research & Development,29360,,,
3994,3,Research & Development,186060,,,
3995,3,Research & Development,21680,,,
3996,1,Research & Development,28530,,,
3997,1,Sales,170480,,,
3998,5,Sales,22900,,,
3999,1,Sales,36000,,,
4000,5,Sales,21070,,,
4001,1,Research & Development,41150,,,
4002,4,Sales,43270,,,
4003,1,Research & Development,178560,,,
4004,5,Sales,31960,,,
4005,1,Human Resources,190810,,,
4006,1,Research & Development,89660,,,
4007,1,Research & Development,22100,,,
4008,2,Sales,45390,,,
4009,2,Research & Development,27410,,,
4010,2,Research & Development,34910,,,
4011,5,Sales,45410,,,
4012,3,Research & Development,26780,,,
4013,1,Research & Development,73790,,,
4014,2,Research & Development,62720,,,
4015,1,Research & Development,52200,,,
4016,2,Research & Development,27430,,,
4017,3,Research & Development,49980,,,
4018,3,Research & Development,102520,,,
4019,1,Research & Development,27810,,,
4020,2,Research & Development,68520,,,
4021,2,Sales,49500,,,
4022,2,Research & Development,35790,,,
4023,1,Research & Development,131910,,,
4024,5,Research & Development,103770,,,
4025,1,Sales,22350,,,
4026,1,Research & Development,105020,,,
4027,1,Research & Development,20110,,,
4028,2,Sales,18590,,,
4029,2,Research & Development,37600,,,
4030,4,Research & Development,177790,,,
4031,1,Research & Development,68330,,,
4032,2,Research & Development,68120,,,
4033,2,Research & Development,51710,,,
4034,2,Research & Development,197400,,,
4035,4,Sales,187110,,,
4036,1,Research & Development,36920,,,
4037,5,Human Resources,25590,,,
4038,3,Research & Development,25170,,,
4039,1,Research & Development,66230,,,
4040,2,Research & Development,182650,,,
4041,1,Sales,161240,,,
4042,3,Research & Development,25850,,,
4043,3,Sales,182130,,,
4044,2,Sales,83800,,,
4045,2,Research & Development,29940,,,
4046,5,Sales,12230,,,
4047,4,Sales,11180,,,
4048,2,Human Resources,28750,,,
4049,2,Research & Development,188240,,,
4050,2,Sales,135770,,,
4051,2,Research & Development,26250,,,
4052,1,Research & Development,187890,,,
4053,1,Research & Development,45380,,,
4054,2,Research & Development,198470,,,
4055,1,Research & Development,105120,,,
4056,1,Research & Development,44440,,,
4057,5,Sales,21540,,,
4058,2,Research & Development,191900,,,
4059,1,Research & Development,44900,,,
4060,2,Sales,35060,,,
4061,1,Sales,23720,,,
4062,4,Sales,102310,,,
4063,1,Research & Development,54100,,,
4064,3,Research & Development,79780,,,
4065,1,Sales,38670,,,
4066,2,Research & Development,28380,,,
4067,4,Sales,46950,,,
4068,1,Research & Development,33390,,,
4069,2,Research & Development,20800,,,
4070,2,Research & Development,20960,,,
4071,3,Research & Development,62090,,,
4072,2,Research & Development,180610,,,
4073,2,Sales,171230,,,
4074,3,Research & Development,23720,,,
4075,2,Research & Development,48830,,,
4076,1,Sales,39040,,,
4077,2,Research & Development,46270,,,
4078,3,Research & Development,70940,,,
4079,1,Research & Development,34230,,,
4080,3,Research & Development,66740,,,
4081,4,Research & Development,168800,,,
4082,1,Research & Development,90940,,,
4083,4,Research & Development,84460,,,
4084,2,Sales,119160,,,
4085,1,Sales,45340,,,
4086,2,Research & Development,98520,,,
4087,2,Research & Development,61510,,,
4088,2,Research & Development,23020,,,
4089,2,Research & Development,23620,,,
4090,1,Research & Development,178610,,,
4091,2,Research & Development,191870,,,
4092,3,Research & Development,197170,,,
4093,5,Research & Development,35440,,,
4094,2,Sales,85000,,,
4095,2,Human Resources,46610,,,
4096,5,Research & Development,41030,,,
4097,2,Research & Development,42490,,,
4098,2,Research & Development,140260,,,
4099,2,Research & Development,68930,,,
4100,3,Research & Development,61250,,,
4101,2,Research & Development,36690,,,
4102,2,Research & Development,100080,,,
4103,1,Sales,23870,,,
4104,1,Research & Development,46390,,,
4105,2,Research & Development,78980,,,
4106,2,Human Resources,25340,,,
4107,2,Research & Development,131420,,,
4108,3,Sales,16110,,,
4109,3,Research & Development,53630,,,
4110,2,Research & Development,50710,,,
4111,3,Research & Development,136950,,,
4112,1,Research & Development,134020,,,
4113,2,Sales,20290,,,
4114,2,Research & Development,63770,,,
4115,4,Research & Development,54290,,,
4116,2,Research & Development,27850,,,
4117,1,Research & Development,46140,,,
4118,1,Research & Development,26100,,,
4119,3,Sales,66870,,,
4120,2,Research & Development,47240,,,
4121,2,Research & Development,61790,,,
4122,2,Research & Development,61200,,,
4123,2,Research & Development,105960,,,
4124,1,Research & Development,54670,,,
4125,2,Research & Development,29960,,,
4126,3,Research & Development,99980,,,
4127,2,Sales,40780,,,
4128,1,Research & Development,109200,,,
4129,1,Sales,62320,,,
4130,1,Sales,132470,,,
4131,1,Research & Development,40810,,,
4132,2,Sales,57690,,,
4133,2,Research & Development,23940,,,
4134,3,Research & Development,39040,,,
4135,2,Sales,167990,,,
4136,1,Research & Development,29500,,,
4137,1,Sales,36290,,,
4138,1,Sales,93620,,,
4139,2,Sales,32290,,,
4140,1,Research & Development,35780,,,
4141,2,Human Resources,79880,,,
4142,3,Research & Development,42840,,,
4143,2,Research & Development,75530,,,
4144,1,Research & Development,173280,,,
4145,2,Sales,197010,,,
4146,4,Research & Development,147320,,,
4147,2,Research & Development,92780,,,
4148,1,Research & Development,13590,,,
4149,1,Research & Development,47790,,,
4150,1,Research & Development,164220,,,
4151,3,Research & Development,29960,,,
4152,1,Sales,12610,,,
4153,1,Research & Development,20990,,,
4154,2,Sales,58100,,,
4155,1,Research & Development,56470,,,
4156,2,Research & Development,34200,,,
4157,4,Sales,44000,,,
4158,2,Research & Development,35000,,,
4159,5,Sales,20660,,,
4160,2,Research & Development,171690,,,
4161,2,Sales,41620,,,
4162,1,Research & Development,92040,,,
4163,2,Human Resources,32940,,,
4164,2,Sales,21270,,,
4165,2,Research & Development,39750,,,
4166,1,Research & Development,107930,,,
4167,5,Research & Development,100960,,,
4168,4,Research & Development,36460,,,
4169,2,Human Resources,74460,,,
4170,3,Research & Development,108510,,,
4171,2,Research & Development,21090,,,
4172,1,Research & Development,37220,,,
4173,3,Research & Development,93800,,,
4174,1,Research & Development,54860,,,
4175,4,Sales,27420,,,
4176,2,Sales,137570,,,
4177,2,Sales,84630,,,
4178,5,Sales,31620,,,
4179,2,Research & Development,165980,,,
4180,2,Research & Development,66510,,,
4181,1,Research & Development,23450,,,
4182,1,Sales,34200,,,
4183,1,Sales,43730,,,
4184,5,Human Resources,47590,,,
4185,1,Research & Development,53010,,,
4186,1,Human Resources,36730,,,
4187,3,Human Resources,47680,,,
4188,1,Sales,12740,,,
4189,1,Research & Development,49000,,,
4190,3,Sales,104660,,,
4191,4,Research & Development,170070,,,
4192,4,Sales,29090,,,
4193,1,Research & Development,57650,,,
4194,3,Sales,45990,,,
4195,2,Sales,24040,,,
4196,4,Sales,31720,,,
4197,1,Research & Development,20330,,,
4198,2,Sales,102090,,,
4199,1,Research & Development,86200,,,
4200,3,Research & Development,20640,,,
4201,3,Research & Development,40350,,,
4202,3,Research & Development,38380,,,
4203,1,Research & Development,45910,,,
4204,1,Research & Development,25610,,,
4205,3,Research & Development,15630,,,
4206,3,Research & Development,48980,,,
4207,3,Research & Development,47890,,,
4208,1,Sales,31800,,,
4209,3,Research & Development,65490,,,
4210,1,Human Resources,63880,,,
4211,2,Sales,112440,,,
4212,4,Sales,160320,,,
4213,2,Research & Development,23620,,,
4214,2,Research & Development,163280,,,
4215,4,Sales,83760,,,
4216,1,Research & Development,166060,,,
4217,2,Sales,86060,,,
4218,3,Research & Development,22720,,,
4219,2,Research & Development,20180,,,
4220,1,Research & Development,70830,,,
4221,2,Human Resources,40840,,,
4222,4,Sales,144110,,,
4223,3,Research & Development,23080,,,
4224,1,Research & Development,48410,,,
4225,3,Research & Development,42850,,,
4226,2,Sales,97150,,,
4227,2,Research & Development,43200,,,
4228,2,Research & Development,21320,,,
4229,2,Research & Development,101240,,,
4230,1,Human Resources,54730,,,
4231,3,Research & Development,52070,,,
4232,3,Research & Development,164370,,,
4233,4,Sales,22960,,,
4234,3,Research & Development,40690,,,
4235,2,Research & Development,74410,,,
4236,2,Sales,24300,,,
4237,1,Research & Development,58780,,,
4238,2,Human Resources,26440,,,
4239,2,Research & Development,64390,,,
4240,5,Research & Development,24510,,,
4241,1,Sales,63920,,,
4242,2,Sales,97140,,,
4243,1,Research & Development,60770,,,
4244,5,Research & Development,24500,,,
4245,1,Research & Development,92500,,,
4246,1,Research & Development,20740,,,
4247,1,Sales,101690,,,
4248,1,Research & Development,48550,,,
4249,2,Sales,40870,,,
4250,2,Sales,23670,,,
4251,2,Research & Development,29720,,,
4252,1,Research & Development,195860,,,
4253,2,Human Resources,54840,,,
4254,1,Human Resources,20610,,,
4255,2,Sales,99240,,,
4256,4,Research & Development,41980,,,
4257,1,Sales,68150,,,
4258,2,Research & Development,47230,,,
4259,4,Research & Development,61420,,,
4260,2,Sales,82370,,,
4261,1,Research & Development,88530,,,
4262,1,Research & Development,193310,,,
4263,1,Research & Development,20730,,,
4264,5,Human Resources,55620,,,
4265,1,Research & Development,196130,,,
4266,2,Research & Development,34070,,,
4267,2,Sales,50630,,,
4268,1,Sales,46390,,,
4269,2,Sales,48760,,,
4270,1,Human Resources,26900,,,
4271,2,Research & Development,175670,,,
4272,1,Research & Development,24080,,,
4273,3,Research & Development,28140,,,
4274,2,Sales,112450,,,
4275,2,Research & Development,33120,,,
4276,2,Research & Development,190490,,,
4277,3,Research & Development,21410,,,
4278,2,Sales,57690,,,
4279,1,Sales,43850,,,
4280,1,Research & Development,53320,,,
4281,1,Sales,46630,,,
4282,1,Research & Development,47240,,,
4283,1,Sales,32110,,,
4284,2,Research & Development,53770,,,
4285,2,Research & Development,40660,,,
4286,1,Research & Development,52080,,,
4287,2,Research & Development,48770,,,
4288,2,Human Resources,31170,,,
4289,1,Research & Development,15690,,,
4290,1,Research & Development,196580,,,
4291,3,Sales,30690,,,
4292,2,Research & Development,104350,,,
4293,2,Research & Development,41480,,,
4294,2,Research & Development,57680,,,
4295,2,Research & Development,50420,,,
4296,2,Sales,57700,,,
4297,3,Sales,77560,,,
4298,3,Research & Development,103060,,,
4299,2,Sales,39360,,,
4300,3,Sales,79450,,,
4301,4,Research & Development,57430,,,
4302,5,Research & Development,152020,,,
4303,2,Research & Development,54400,,,
4304,3,Sales,37600,,,
4305,5,Sales,35170,,,
4306,1,Sales,25800,,,
4307,1,Sales,21660,,,
4308,3,Research & Development,58690,,,
4309,3,Research & Development,80080,,,
4310,1,Sales,52060,,,
4311,4,Research & Development,52950,,,
4312,2,Sales,164130,,,
4313,1,Research & Development,132690,,,
4314,1,Research & Development,27830,,,
4315,2,Sales,54330,,,
